,fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
0,2022-09-30,2022-10-27,1.85,1.71,0.14,8.1871
1,2022-06-30,2022-07-28,1.87,1.7,0.17,10
2,2022-03-31,2022-04-28,2.14,1.83,0.31,16.9399
3,2021-12-31,2022-02-03,1.8,1.53,0.27,17.6471
4,2021-09-30,2021-10-28,1.75,1.55,0.2,12.9032
5,2021-06-30,2021-07-29,1.31,1.31,0,0
6,2021-03-31,2021-04-29,1.4,1.63,-0.23,-14.1104
7,2020-12-31,2021-02-04,1.32,1.38,-0.06,-4.3478
8,2020-09-30,2020-10-27,1.74,1.44,0.3,20.8333
9,2020-06-30,2020-07-31,1.37,1.04,0.33,31.7308
10,2020-03-31,2020-04-28,1.5,1.34,0.16,11.9403
11,2019-12-31,2020-02-05,1.16,1.15,0.01,0.8696
12,2019-09-30,2019-10-29,1.51,1.24,0.27,21.7742
13,2019-06-30,2019-07-30,1.3,1.16,0.14,12.069
14,2019-03-31,2019-04-30,1.22,1.06,0.16,15.0943
15,2018-12-31,2019-02-01,1.04,1.03,0.01,0.9709
16,2018-09-30,2018-10-25,1.19,1.14,0.05,4.386
17,2018-06-30,2018-07-27,1.06,1.03,0.03,2.9126
18,2018-03-31,2018-05-01,1.05,1,0.05,5
19,2017-12-31,2018-02-02,0.98,0.94,0.04,4.2553
20,2017-09-30,2017-10-27,1.11,1.03,0.08,7.767
21,2017-06-30,2017-07-28,1.01,0.87,0.14,16.092
22,2017-03-31,2017-05-02,0.88,0.83,0.05,6.0241
23,2016-12-31,2017-02-02,0.89,0.89,0,0
24,2016-09-30,2016-10-25,1.07,0.99,0.08,8.0808
25,2016-06-30,2016-07-29,0.93,0.91,0.02,2.1978
26,2016-03-31,2016-05-05,0.89,0.85,0.04,4.7059
27,2015-12-31,2016-02-03,0.93,0.91,0.02,2.1978
28,2015-09-30,2015-10-27,0.96,0.92,0.04,4.3478
29,2015-06-30,2015-07-28,0.86,0.81,0.05,6.1728
30,2015-03-31,2015-04-28,0.85,0.75,0.1,13.3333
31,2014-12-31,2015-02-04,0.87,0.86,0.01,1.1628
32,2014-09-30,2014-10-27,0.9,0.88,0.02,2.2727
33,2014-06-30,2014-07-29,0.85,0.81,0.04,4.9383
34,2014-03-31,2014-04-29,0.88,0.79,0.09,11.3924
35,2013-12-31,2014-02-05,0.88,0.89,-0.01,-1.1236
36,2013-09-30,2013-10-28,0.92,0.88,0.04,4.5455
37,2013-06-30,2013-07-30,0.84,0.83,0.01,1.2048
38,2013-03-31,2013-05-01,0.85,0.79,0.06,7.5949
39,2012-12-31,2013-02-01,0.83,0.81,0.02,2.4691
40,2012-09-30,2012-10-26,0.95,0.92,0.03,3.2609
41,2012-06-30,2012-07-27,1.05,1.01,0.04,3.9604
42,2012-03-31,2012-04-27,0.5647,None,None,None
43,2011-12-31,2012-02-02,0.97,0.95,0.02,2.1053
44,2011-09-30,2011-10-28,0.94,0.91,0.03,3.2967
45,2011-06-30,2011-07-29,0.95,0.95,0,0
46,2011-03-31,2011-04-29,0.92,0.84,0.08,9.5238
47,2010-12-31,2011-02-03,0.88,0.83,0.05,6.0241
48,2010-09-30,2010-10-29,0.85,0.82,0.03,3.6585
49,2010-06-30,2010-07-30,0.86,0.83,0.03,3.6145
50,2010-03-31,2010-05-04,0.83,0.75,0.08,10.6667
51,2009-12-31,2010-02-16,0.79,0.79,0,0
52,2009-09-30,2009-10-22,0.9,0.82,0.08,9.7561
53,2009-06-30,2009-07-21,0.83,0.77,0.06,7.7922
54,2009-03-31,2009-04-21,0.74,0.77,-0.03,-3.8961
55,2008-12-31,2009-02-03,0.87,0.74,0.13,17.5676
56,2008-09-30,2008-10-22,0.8,0.79,0.01,1.2658
57,2008-06-30,2008-07-21,0.86,0.83,0.03,3.6145
58,2008-03-31,2008-04-21,0.89,0.86,0.03,3.4884
59,2007-12-31,2008-01-30,0.8,0.74,0.06,8.1081
60,2007-09-30,2007-10-22,0.75,0.69,0.06,8.6957
61,2007-06-30,2007-07-23,0.82,0.72,0.1,13.8889
62,2007-03-31,2007-04-19,0.84,0.84,0,0
63,2006-12-31,2007-01-30,0.5,0.5,0,0
64,2006-09-30,2006-10-20,0.51,0.5,0.01,2
65,2006-06-30,2006-07-24,0.73,0.65,0.08,12.3077
66,2006-03-31,2006-04-20,0.78,0.72,0.06,8.3333
67,2005-12-31,2006-01-31,0.64,0.62,0.02,3.2258
68,2005-09-30,2005-10-24,0.65,0.62,0.03,4.8387
69,2005-06-30,2005-07-21,0.62,0.62,0,0
70,2005-03-31,2005-04-21,0.62,0.59,0.03,5.0847
71,2004-12-31,2005-01-25,0.5,0.5,0,0
72,2004-09-30,2004-10-21,0.6,0.71,-0.11,-15.493
73,2004-06-30,2004-07-21,0.79,0.79,0,0
74,2004-03-31,2004-04-22,0.73,0.72,0.01,1.3889
75,2003-12-31,2004-01-27,0.62,0.62,0,0
76,2003-09-30,2003-10-22,0.83,0.85,-0.02,-2.3529
77,2003-06-30,2003-07-21,0.83,0.84,-0.01,-1.1905
78,2003-03-31,2003-04-21,0.76,0.76,0,0
79,2002-12-31,2003-01-28,0.83,0.83,0,0
80,2002-09-30,2002-10-18,0.83,0.83,0,0
81,2002-06-30,2002-07-19,0.77,0.77,0,0
82,2002-03-31,2002-04-18,0.71,0.71,0,0
83,2001-12-31,2002-01-22,0.81,0.8,0.01,1.25
84,2001-09-30,2001-10-18,0.84,0.83,0.01,1.2048
85,2001-06-30,2001-07-20,0.78,0.78,0,0
86,2001-03-31,2001-04-20,0.71,0.71,0,0
87,2000-12-31,2001-01-23,0.75,0.75,0,0
88,2000-09-30,2000-10-20,0.78,0.73,0.05,6.8493
89,2000-06-30,2000-07-24,0.73,0.69,0.04,5.7971
90,2000-03-31,2000-04-24,0.63,0.62,0.01,1.6129
91,1999-12-31,2000-01-26,0.66,0.66,0,0
92,1999-09-30,1999-10-21,0.64,0.64,0,0
93,1999-06-30,1999-07-23,0.61,0.61,0,0
94,1999-03-31,1999-04-23,0.55,0.54,0.01,1.8519
95,1998-12-31,1999-01-26,0.58,0.58,0,0
96,1998-09-30,1998-10-16,0.56,0.56,0,0
97,1998-06-30,1998-07-21,0.56,0.54,0.02,3.7037
98,1998-03-31,1998-04-16,0.48,0.48,0,0
99,1997-12-31,1998-01-27,0.52,0.51,0.01,1.9608
100,1997-09-30,1997-10-16,0.5,0.5,0,0
101,1997-06-30,1997-07-17,0.48,0.48,0,0
102,1997-03-31,1997-04-16,0.42,0.42,0,0
103,1996-12-31,1997-01-28,0.44,0.43,0.01,2.3256
104,1996-09-30,1996-10-16,0.42,0.41,0.01,2.439
105,1996-06-30,1996-07-18,0.4,0.4,0,0
